     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       222,        31,         0,    6.03,pymatching_owd_d13_r2,c822f6b7218c4a354f75ad245fd3378638423258a477a79d51c7022826293618,"{""d"":13,""decodings"":2,""p"":0.006817316198804999}",
       100,        12,         0,    14.4,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
       100,        14,         0,    5.91,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
        72,         3,         0,    13.7,pymatching_owd_d17_r2,2283fc405aa4df76acbb67aca0b7a20d2c3fc4d2f30e897d838d387c8eddf824,"{""d"":17,""decodings"":2,""p"":0.006}",
       200,        49,         0,    6.58,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
       600,        57,         0,    17.2,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
       200,        35,         0,    6.45,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
       800,       104,         0,    18.4,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
       600,        67,         0,    17.1,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
      1000,       116,         0,    19.4,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
       600,       122,         0,    7.18,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
       900,       217,         0,    7.99,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
      1000,       201,         0,    8.26,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
       502,       108,         0,    7.09,pymatching_owd_d13_r2,c359c87d4aae245259c246bf1a729941f3cf76aae5498b3709ea6e1dd29f2730,"{""d"":13,""decodings"":2,""p"":0.0077459666924148355}",
       100,        30,         0,    1.98,pymatching_owd_d9_r2,90881a63608bb4daf9acbf057caa2da5feac60e28f5064f7a5a2ef51cdb35f02,"{""d"":9,""decodings"":2,""p"":0.008801117367933936}",
       200,        65,         0,    1.91,pymatching_owd_d9_r2,90881a63608bb4daf9acbf057caa2da5feac60e28f5064f7a5a2ef51cdb35f02,"{""d"":9,""decodings"":2,""p"":0.008801117367933936}",
       600,       159,         0,    2.52,pymatching_owd_d9_r2,90881a63608bb4daf9acbf057caa2da5feac60e28f5064f7a5a2ef51cdb35f02,"{""d"":9,""decodings"":2,""p"":0.008801117367933936}",
       100,        40,         0,    6.73,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
       100,        16,         0,    14.7,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
      1583,       422,         0,    3.11,pymatching_owd_d9_r2,90881a63608bb4daf9acbf057caa2da5feac60e28f5064f7a5a2ef51cdb35f02,"{""d"":9,""decodings"":2,""p"":0.008801117367933936}",
      1273,       148,         0,    21.1,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
       200,        71,         0,    6.02,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
      1881,       211,         0,    24.4,pymatching_owd_d17_r2,e53b1c6dbb1810593abc99a44acbf35f15a240e10ec5a736c6e4959fa4b2e008,"{""d"":17,""decodings"":2,""p"":0.006817316198804999}",
        96,        31,         0,    1.69,pymatching_owd_d9_r2,90881a63608bb4daf9acbf057caa2da5feac60e28f5064f7a5a2ef51cdb35f02,"{""d"":9,""decodings"":2,""p"":0.008801117367933936}",
       100,        39,         0,    14.7,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
       600,       202,         0,    8.60,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
       200,        53,         0,    15.7,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       600,       204,         0,    8.66,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
       300,        92,         0,    7.96,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
       200,        48,         0,    15.5,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       100,        20,         0,    14.8,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       217,        75,         0,    5.95,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
        58,        22,         0,    5.64,pymatching_owd_d13_r2,77651e6ff67b0c087d42c36ffab6645da9cf0e25bdda2d3dcc8addffac51c3a2,"{""d"":13,""decodings"":2,""p"":0.008801117367933936}",
       600,       131,         0,    16.6,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       600,       143,         0,    16.8,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       261,        63,         0,    14.1,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       100,        37,         0,    1.75,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
       200,        70,         0,    14.1,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
      1000,       234,         0,    19.0,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       200,        75,         0,    1.77,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
       200,        88,         0,    14.4,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
       600,       201,         0,    2.13,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
       600,       207,         0,    2.10,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
         8,         1,         0,    1.72,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
       517,       186,         0,    2.07,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
         7,         4,         0,    1.80,pymatching_owd_d9_r2,bb8b072d9c21c677ca65fd3a0f5d57124d9b32de13aae2c64d61c37a45bd76cd,"{""d"":9,""decodings"":2,""p"":0.01}",
        77,        15,         0,    13.6,pymatching_owd_d17_r2,56ac8bc74d03aaf7e388d81aed9a622c5bd5ee58fc9a5e16cf3c79632ffbd356,"{""d"":17,""decodings"":2,""p"":0.0077459666924148355}",
       100,        43,         0,    13.5,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
       100,        43,         0,    5.83,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
       100,         9,         0,    2.26,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       600,       231,         0,    17.8,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
       200,        97,         0,    6.89,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
       600,       260,         0,    18.3,pymatching_owd_d17_r2,02c15bfc4b6b5f89968ad586b7953b2f9c880c8988261ee15ef1162a30a31c0f,"{""d"":17,""decodings"":2,""p"":0.008801117367933936}",
       200,        94,         0,    7.09,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
       100,         6,         0,    8.71,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       200,        21,         0,    2.48,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       200,        12,         0,    2.37,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       100,        49,         0,    15.2,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
       100,        42,         0,    6.35,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
       600,        58,         0,    2.88,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
      1000,        87,         0,    3.38,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       300,       129,         0,    6.91,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
       600,       264,         0,    8.07,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
        25,        12,         0,    6.06,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
        14,         7,         0,    6.10,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
        35,        14,         0,    6.18,pymatching_owd_d13_r2,cded127f8ae6bbfd1f2b4937b99d30f29032f88960a43a0e84877d627c5c6319,"{""d"":13,""decodings"":2,""p"":0.01}",
      4200,       354,         0,    6.36,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
      1556,       141,         0,    3.88,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       200,        93,         0,    16.5,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
       316,        28,         0,    3.00,pymatching_owd_d9_r3,0b7d960a187d10dd1447b65b1cbbba1224882cbb3ea0e8d0a114649ecc09897c,"{""d"":9,""decodings"":3,""p"":0.006}",
       100,        55,         0,    16.1,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
       200,        21,         0,    9.70,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       200,        95,         0,    17.6,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
       200,        18,         0,    9.60,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       100,         7,         0,    8.41,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       600,        32,         0,    10.3,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       600,        42,         0,    10.2,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       279,       137,         0,    18.9,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
      1000,        73,         0,    12.5,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       600,       310,         0,    22.4,pymatching_owd_d17_r2,e210caa0e207329693756c5c0662e1e05daa271560cd716f2610580c124c5b50,"{""d"":17,""decodings"":2,""p"":0.01}",
       800,        55,         0,    12.1,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       100,        16,         0,    2.59,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       200,        40,         0,    2.55,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       369,        14,         0,    9.15,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
      2400,       165,         0,    16.4,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
       600,        95,         0,    2.88,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       100,        15,         0,    8.19,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
       600,        88,         0,    3.07,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
      3600,       264,         0,    20.1,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
      1800,       290,         0,    4.59,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       867,       124,         0,    3.54,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       229,        36,         0,    2.69,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       406,        22,         0,    9.21,pymatching_owd_d13_r3,45976a7036d8ff9e4c0d4446b42962b2c88694cde2d6e76f83d4d6ba28289e1d,"{""d"":13,""decodings"":3,""p"":0.006}",
        84,        13,         0,    2.46,pymatching_owd_d9_r3,27428464c3d78297cf0886338b73d07db4b0137569b051f2b23a3a7ff1779b98,"{""d"":9,""decodings"":3,""p"":0.006817316198804999}",
       100,         8,         0,    20.0,pymatching_owd_d17_r3,129ce8bb8f6c4738305c2da2d1a32a3fd87c953e98d248a522173b04ab3f6283,"{""d"":17,""decodings"":3,""p"":0.006}",
       100,        18,         0,    2.75,pymatching_owd_d9_r3,288b4307569f35128582e48721a10daae3d778a38548cbd73ab06d42cefd1176,"{""d"":9,""decodings"":3,""p"":0.0077459666924148355}",
       200,        24,         0,    9.19,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
       200,        34,         0,    9.37,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
       100,        13,         0,    8.92,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
      1000,       149,         0,    13.6,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
      1200,       195,         0,    14.3,pymatching_owd_d13_r3,87f3ea94150b4e51d829daa60ec9ea0bb924855f401f286f8b7aed750c0eb995,"{""d"":13,""decodings"":3,""p"":0.006817316198804999}",
       100,        19,         0,    21.9,pymatching_owd_d17_r3,6536f7439c50185f6315f7eec373197d9f3762f96df3a608dc4a617c0de26693,"{""d"":17,""decodings"":3,""p"":0.006817316198804999}",
       200,        53,         0,    2.67,pymatching_owd_d9_r3,288b4307569f35128582e48721a10daae3d778a38548cbd73ab06d42cefd1176,"{""d"":9,""decodings"":3,""p"":0.0077459666924148355}",
       200,        13,         0,    22.1,pymatching_owd_d17_r3,129ce8bb8f6c4738305c2da2d1a32a3fd87c953e98d248a522173b04ab3f6283,"{""d"":17,""decodings"":3,""p"":0.006}",
       200,         9,         0,    22.5,pymatching_owd_d17_r3,129ce8bb8f6c4738305c2da2d1a32a3fd87c953e98d248a522173b04ab3f6283,"{""d"":17,""decodings"":3,""p"":0.006}",
